stop_id,stop_desc,parent_station,stop_timezone,stop_id,platform_code,stop_lon,stop_code,stop_name,stop_lat,stop_url,zone_id,wheelchair_boarding,location_type
d71eecc1-95c3-11ea-8362-7085c2c22572,,,,d71eecc1-95c3-11ea-8362-7085c2c22572,,141.0277698,,東町4丁目,42.3396865,,,,1
d71eecc1-95c3-11ea-8363-7085c2c22572,,,,d71eecc1-95c3-11ea-8363-7085c2c22572,,141.0280036,,室蘭警察署前,42.3414926,,,,1
d71eecc1-95c3-11ea-8364-7085c2c22572,,,,d71eecc1-95c3-11ea-8364-7085c2c22572,,141.02624045,,汐見,42.343097,,,,1
d71eecc1-95c3-11ea-8365-7085c2c22572,,,,d71eecc1-95c3-11ea-8365-7085c2c22572,,141.02975652,,東町ターミナル,42.34445296,,,,1
d71eecc1-95c3-11ea-8366-7085c2c22572,,,,d71eecc1-95c3-11ea-8366-7085c2c22572,,141.02805115,,東町中央,42.346390299999996,,,,1
d71eecc1-95c3-11ea-8367-7085c2c22572,,,,d71eecc1-95c3-11ea-8367-7085c2c22572,,141.02615645,,東町2丁目,42.3457891,,,,1
d71eecc1-95c3-11ea-8368-7085c2c22572,,,,d71eecc1-95c3-11ea-8368-7085c2c22572,,141.01927647500003,,太平橋,42.3491885,,,,1
d71eecc1-95c3-11ea-8369-7085c2c22572,,,,d71eecc1-95c3-11ea-8369-7085c2c22572,,141.0204329,,中島町4丁目,42.347992000000005,,,,1
d71eecc1-95c3-11ea-836a-7085c2c22572,,,,d71eecc1-95c3-11ea-836a-7085c2c22572,,141.024569,,東室蘭駅西口,42.34955993333333,,,,1
d71eecc1-95c3-11ea-836b-7085c2c22572,,,,d71eecc1-95c3-11ea-836b-7085c2c22572,,141.0261102,,東室蘭駅東口,42.3487352,,,,1
d71eecc1-95c3-11ea-836c-7085c2c22572,,,,d71eecc1-95c3-11ea-836c-7085c2c22572,,141.02716675,,体育館前,42.35204950000001,,,,1
d71eecc1-95c3-11ea-836d-7085c2c22572,,,,d71eecc1-95c3-11ea-836d-7085c2c22572,,141.0302778,,大川原病院前,42.34818155,,,,1
d71eecc1-95c3-11ea-836e-7085c2c22572,,,,d71eecc1-95c3-11ea-836e-7085c2c22572,,141.03216279999998,,寿町1丁目,42.3499438,,,,1
d71eecc1-95c3-11ea-836f-7085c2c22572,,,,d71eecc1-95c3-11ea-836f-7085c2c22572,,141.0287582,,宮の森4丁目,42.353450975,,,,1
d71eecc1-95c3-11ea-8370-7085c2c22572,,,,d71eecc1-95c3-11ea-8370-7085c2c22572,,141.03159015,,宮の森3丁目,42.35473275,,,,1
d71eecc1-95c3-11ea-8371-7085c2c22572,,,,d71eecc1-95c3-11ea-8371-7085c2c22572,,141.03500830000002,,高砂1丁目,42.3567963,,,,1
d71eecc1-95c3-11ea-8372-7085c2c22572,,,,d71eecc1-95c3-11ea-8372-7085c2c22572,,141.03705505,,緑ケ丘,42.35802925,,,,1
d71eecc1-95c3-11ea-8373-7085c2c22572,,,,d71eecc1-95c3-11ea-8373-7085c2c22572,,141.03974490000002,,JRアパート前,42.359658350000004,,,,1
d71eecc1-95c3-11ea-8374-7085c2c22572,,,,d71eecc1-95c3-11ea-8374-7085c2c22572,,141.0265184,,中島公園前,42.35506425,,,,1
d71eecc1-95c3-11ea-8375-7085c2c22572,,,,d71eecc1-95c3-11ea-8375-7085c2c22572,,141.02657390000002,,工業高校,42.355728799999994,,,,1
d71eecc1-95c3-11ea-8376-7085c2c22572,,,,d71eecc1-95c3-11ea-8376-7085c2c22572,,141.0317412,,高砂公園前,42.35885665,,,,1
d71eecc1-95c3-11ea-8377-7085c2c22572,,,,d71eecc1-95c3-11ea-8377-7085c2c22572,,141.03493345,,高砂2丁目,42.3607857,,,,1
d71eecc1-95c3-11ea-8378-7085c2c22572,,,,d71eecc1-95c3-11ea-8378-7085c2c22572,,141.03386260000002,,寿町3丁目,42.34746685,,,,1
d71eecc1-95c3-11ea-8379-7085c2c22572,,,,d71eecc1-95c3-11ea-8379-7085c2c22572,,141.03681690000002,,寿町2丁目,42.349185750000004,,,,1
d71eecc1-95c3-11ea-837a-7085c2c22572,,,,d71eecc1-95c3-11ea-837a-7085c2c22572,,141.0403154,,日の出町1丁目,42.35104045,,,,1
d71eecc1-95c3-11ea-837b-7085c2c22572,,,,d71eecc1-95c3-11ea-837b-7085c2c22572,,141.04340205,,日の出町2丁目,42.352374999999995,,,,1
d71eecc1-95c3-11ea-837c-7085c2c22572,,,,d71eecc1-95c3-11ea-837c-7085c2c22572,,141.048632925,,鷲別,42.35602415,,,,1
d71eecc1-95c3-11ea-837d-7085c2c22572,,,,d71eecc1-95c3-11ea-837d-7085c2c22572,,141.044885,,鷲別駅前,42.3578754,,,,1
d71eecc1-95c3-11ea-837e-7085c2c22572,,,,d71eecc1-95c3-11ea-837e-7085c2c22572,,141.04082985000002,,高砂十字街,42.361387,,,,1
d71eecc1-95c3-11ea-837f-7085c2c22572,,,,d71eecc1-95c3-11ea-837f-7085c2c22572,,141.03816799999998,,高砂局前,42.363809,,,,1
d71eecc1-95c3-11ea-8380-7085c2c22572,,,,d71eecc1-95c3-11ea-8380-7085c2c22572,,141.0363853,,高砂3丁目,42.365834,,,,1
d71eecc1-95c3-11ea-8381-7085c2c22572,,,,d71eecc1-95c3-11ea-8381-7085c2c22572,,141.0361909,,高砂4丁目,42.36770825,,,,1
d71eecc1-95c3-11ea-8382-7085c2c22572,,,,d71eecc1-95c3-11ea-8382-7085c2c22572,,141.03591455,,東翔高校前,42.3700994,,,,1
d71eecc1-95c3-11ea-8383-7085c2c22572,,,,d71eecc1-95c3-11ea-8383-7085c2c22572,,141.03552969999998,,高砂5丁目,42.37333265,,,,1
d71eecc1-95c3-11ea-8384-7085c2c22572,,,,d71eecc1-95c3-11ea-8384-7085c2c22572,,141.03440405,,工大,42.37625575,,,,1
d71eecc1-95c3-11ea-8385-7085c2c22572,,,,d71eecc1-95c3-11ea-8385-7085c2c22572,,141.0344887,,工大研修所前,42.380725,,,,1
d71eecc1-95c3-11ea-8386-7085c2c22572,,,,d71eecc1-95c3-11ea-8386-7085c2c22572,,141.0334868,,室蘭ろう学校前,42.3845162,,,,1
d71eecc1-95c3-11ea-8387-7085c2c22572,,,,d71eecc1-95c3-11ea-8387-7085c2c22572,,141.0315578,,水元団地中央,42.3792872,,,,1
d71eecc1-95c3-11ea-8388-7085c2c22572,,,,d71eecc1-95c3-11ea-8388-7085c2c22572,,141.0311089,,うぐいす台団地入口,42.3834408,,,,1
d71eecc1-95c3-11ea-8389-7085c2c22572,,,,d71eecc1-95c3-11ea-8389-7085c2c22572,,141.05173235,,鷲別中学校前,42.358390549999996,,,,1
d71eecc1-95c3-11ea-838a-7085c2c22572,,,,d71eecc1-95c3-11ea-838a-7085c2c22572,,141.05529585,,鷲別小学校前,42.3620656,,,,1
d71eecc1-95c3-11ea-838b-7085c2c22572,,,,d71eecc1-95c3-11ea-838b-7085c2c22572,,141.05684935,,東鷲別,42.36366325,,,,1
d71eecc1-95c3-11ea-838c-7085c2c22572,,,,d71eecc1-95c3-11ea-838c-7085c2c22572,,141.060302,,はまなす団地,42.367246249999994,,,,1
d71eecc1-95c3-11ea-838d-7085c2c22572,,,,d71eecc1-95c3-11ea-838d-7085c2c22572,,141.0660679,,栄町4丁目,42.37325965,,,,1
d71eecc1-95c3-11ea-838e-7085c2c22572,,,,d71eecc1-95c3-11ea-838e-7085c2c22572,,141.06978505,,西富岸,42.377088349999994,,,,1
d71eecc1-95c3-11ea-838f-7085c2c22572,,,,d71eecc1-95c3-11ea-838f-7085c2c22572,,141.0738829,,富岸,42.3811677,,,,1
d71eecc1-95c3-11ea-8390-7085c2c22572,,,,d71eecc1-95c3-11ea-8390-7085c2c22572,,141.0768678,,道路事務所前,42.3842374,,,,1
d71eecc1-95c3-11ea-8391-7085c2c22572,,,,d71eecc1-95c3-11ea-8391-7085c2c22572,,141.0828244,,あかしや団地,42.3897413,,,,1
d71eecc1-95c3-11ea-8392-7085c2c22572,,,,d71eecc1-95c3-11ea-8392-7085c2c22572,,141.0986589,,自衛隊入口,42.4022213,,,,1
d71eecc1-95c3-11ea-8393-7085c2c22572,,,,d71eecc1-95c3-11ea-8393-7085c2c22572,,141.1087498,,幌別本町,42.4094333,,,,1
d71eecc1-95c3-11ea-8394-7085c2c22572,,,,d71eecc1-95c3-11ea-8394-7085c2c22572,,141.04319425,,上鷲別入口,42.36173155,,,,1
d71eecc1-95c3-11ea-8395-7085c2c22572,,,,d71eecc1-95c3-11ea-8395-7085c2c22572,,141.04682745000002,,旭ケ丘団地,42.36393285,,,,1
d71eecc1-95c3-11ea-8396-7085c2c22572,,,,d71eecc1-95c3-11ea-8396-7085c2c22572,,141.0501612,,若草小学校前,42.3655066,,,,1
d71eecc1-95c3-11ea-8397-7085c2c22572,,,,d71eecc1-95c3-11ea-8397-7085c2c22572,,141.05198495000002,,若草1丁目,42.3671178,,,,1
d71eecc1-95c3-11ea-8398-7085c2c22572,,,,d71eecc1-95c3-11ea-8398-7085c2c22572,,141.0560466,,若草2丁目,42.3702969,,,,1
d71eecc1-95c3-11ea-8399-7085c2c22572,,,,d71eecc1-95c3-11ea-8399-7085c2c22572,,141.0591149,,公園入口,42.372507999999996,,,,1
d71eecc1-95c3-11ea-839a-7085c2c22572,,,,d71eecc1-95c3-11ea-839a-7085c2c22572,,141.0488918,,若草入口,42.3659648,,,,1
d71eecc1-95c3-11ea-839b-7085c2c22572,,,,d71eecc1-95c3-11ea-839b-7085c2c22572,,141.05113125,,若草中央,42.369498699999994,,,,1
d71eecc1-95c3-11ea-839c-7085c2c22572,,,,d71eecc1-95c3-11ea-839c-7085c2c22572,,141.05369324999998,,緑ケ丘団地,42.37165605,,,,1
d71eecc1-95c3-11ea-839d-7085c2c22572,,,,d71eecc1-95c3-11ea-839d-7085c2c22572,,141.05653645,,若草4丁目,42.373405250000005,,,,1
d71eecc1-95c3-11ea-839e-7085c2c22572,,,,d71eecc1-95c3-11ea-839e-7085c2c22572,,141.05930210000002,,千代の台団地,42.37498455,,,,1
d71eecc1-95c3-11ea-839f-7085c2c22572,,,,d71eecc1-95c3-11ea-839f-7085c2c22572,,141.04999275,,若草3丁目,42.36785255,,,,1
d71eecc1-95c3-11ea-83a0-7085c2c22572,,,,d71eecc1-95c3-11ea-83a0-7085c2c22572,,141.0609369,,新生町3丁目,42.37662325,,,,1
d71eecc1-95c3-11ea-83a1-7085c2c22572,,,,d71eecc1-95c3-11ea-83a1-7085c2c22572,,141.06504089999999,,新生町4丁目,42.38287015,,,,1
d71eecc1-95c3-11ea-83a2-7085c2c22572,,,,d71eecc1-95c3-11ea-83a2-7085c2c22572,,141.06333525,,新生町1丁目,42.37568505,,,,1
d71eecc1-95c3-11ea-83a3-7085c2c22572,,,,d71eecc1-95c3-11ea-83a3-7085c2c22572,,141.0658484,,新生町2丁目,42.379410050000004,,,,1
d71eecc1-95c3-11ea-83a4-7085c2c22572,,,,d71eecc1-95c3-11ea-83a4-7085c2c22572,,141.0629593,,新生町5丁目,42.37980855,,,,1
d71eecc1-95c3-11ea-83a5-7085c2c22572,,,,d71eecc1-95c3-11ea-83a5-7085c2c22572,,141.06982885,,富岸小学校前,42.383757450000004,,,,1
d71eecc1-95c3-11ea-83a6-7085c2c22572,,,,d71eecc1-95c3-11ea-83a6-7085c2c22572,,141.0676323,,富岸2丁目,42.3820246,,,,1
d71eecc1-95c3-11ea-83a7-7085c2c22572,,,,d71eecc1-95c3-11ea-83a7-7085c2c22572,,141.0633638,,亀田公園入口,42.382664,,,,1
d71eecc1-95c3-11ea-83a8-7085c2c22572,,,,d71eecc1-95c3-11ea-83a8-7085c2c22572,,141.07284895,,汐平団地,42.38306235,,,,1
d71eecc1-95c3-11ea-83a9-7085c2c22572,,,,d71eecc1-95c3-11ea-83a9-7085c2c22572,,141.07226659999998,,若山町3丁目,42.3855503,,,,1
d71eecc1-95c3-11ea-83aa-7085c2c22572,,,,d71eecc1-95c3-11ea-83aa-7085c2c22572,,141.07665545,,若山営業所前,42.390398950000005,,,,1
d71eecc1-95c3-11ea-83ab-7085c2c22572,,,,d71eecc1-95c3-11ea-83ab-7085c2c22572,,141.07932284999998,,総合体育館前,42.39244335,,,,1
d71eecc1-95c3-11ea-83ac-7085c2c22572,,,,d71eecc1-95c3-11ea-83ac-7085c2c22572,,141.0859446,,若山町1丁目,42.39380085,,,,1
d71eecc1-95c3-11ea-83ad-7085c2c22572,,,,d71eecc1-95c3-11ea-83ad-7085c2c22572,,141.08813695,,桜木団地,42.404547050000005,,,,1
d71eecc1-95c3-11ea-83ae-7085c2c22572,,,,d71eecc1-95c3-11ea-83ae-7085c2c22572,,141.0916772,,桜木中央,42.4038433,,,,1
d71eecc1-95c3-11ea-83af-7085c2c22572,,,,d71eecc1-95c3-11ea-83af-7085c2c22572,,141.09412915000001,,緑町2丁目,42.402214150000006,,,,1
d71eecc1-95c3-11ea-83b0-7085c2c22572,,,,d71eecc1-95c3-11ea-83b0-7085c2c22572,,141.0969619,,桜木町1丁目,42.404004799999996,,,,1
d71eecc1-95c3-11ea-83b1-7085c2c22572,,,,d71eecc1-95c3-11ea-83b1-7085c2c22572,,141.10011275,,新川町1丁目,42.40666215,,,,1
d71eecc1-95c3-11ea-83b2-7085c2c22572,,,,d71eecc1-95c3-11ea-83b2-7085c2c22572,,141.1035345,,幌別中央,42.40957055,,,,1
d71eecc1-95c3-11ea-83b3-7085c2c22572,,,,d71eecc1-95c3-11ea-83b3-7085c2c22572,,141.1063356,,幌別駅西口,42.40951935,,,,1
d71eecc1-95c3-11ea-83b4-7085c2c22572,,,,d71eecc1-95c3-11ea-83b4-7085c2c22572,,141.1074897,,幌別小学校前,42.412838199999996,,,,1
d71eecc1-95c3-11ea-83b5-7085c2c22572,,,,d71eecc1-95c3-11ea-83b5-7085c2c22572,,141.11146015,,労働福祉センター前,42.41646945,,,,1
d71eecc1-95c3-11ea-83b6-7085c2c22572,,,,d71eecc1-95c3-11ea-83b6-7085c2c22572,,141.11558255,,千歳町4丁目,42.4198922,,,,1
d71eecc1-95c3-11ea-83b7-7085c2c22572,,,,d71eecc1-95c3-11ea-83b7-7085c2c22572,,141.11595640000002,,千歳町6丁目,42.422060900000005,,,,1
